id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
752,MARUTI,Mar 2023,6.98,11.0,11.08,0.0167,61.6548,1.1828,1995.0,8820.0,274.0,47.5159,34.0,1248,10815.0
753,MARUTI,Mar 2024,9.51,13.0,15.75,0.0014,117.9072,1.2303,4936.0,11865.0,429.0,54.5452,29.0,119,16801.0
754,MOTHERSON,Mar 2013,1.79,6.0,19.75,2.1424,7.192,1.9859,397.0,1089.0,1.0,3.8797,26.0,4904,1486.0
755,MOTHERSON,Mar 2014,3.61,8.0,37.07,1.6357,9.2109,1.9951,1323.0,1372.0,2.0,3.3625,29.0,4840,2695.0
756,MOTHERSON,Mar 2015,3.73,8.0,38.87,1.5436,9.6101,1.9892,546.0,2844.0,2.0,3.7773,31.0,5131,3390.0
757,MOTHERSON,Mar 2016,4.77,10.0,40.35,1.3803,10.7971,1.8925,282.0,1906.0,3.0,3.3311,26.0,6069,2188.0
758,MOTHERSON,Mar 2017,5.13,10.0,26.26,1.2511,12.0453,1.3266,-2345.0,6145.0,3.0,5.9086,18.0,10349,3800.0
759,MOTHERSON,Mar 2018,4.01,9.0,22.87,1.0496,12.781,1.5228,70.0,3194.0,3.0,4.7067,30.0,10374,3264.0
760,MOTHERSON,Mar 2019,3.3,8.0,19.14,1.0521,13.4303,1.4858,994.0,3318.0,3.0,3.4693,29.0,11534,4312.0
761,MOTHERSON,Mar 2020,2.13,8.0,11.49,1.1665,8.9309,1.3485,4132.0,2220.0,2.0,3.5636,40.0,13136,6352.0
762,MOTHERSON,Mar 2021,2.73,8.0,12.49,0.9498,9.6445,1.2015,3165.0,1886.0,2.0,3.975,46.0,11930,5051.0
763,MOTHERSON,Mar 2022,1.85,7.0,5.74,0.6863,9.7403,1.1444,159.0,2304.0,1.0,4.5549,34.0,14130,2463.0
764,MOTHERSON,Mar 2023,2.12,8.0,7.44,0.6143,8.0935,1.2847,2395.0,2248.0,2.0,3.3115,29.0,13792,4643.0
765,MOTHERSON,Mar 2024,3.06,9.0,11.55,0.7617,5.2247,1.1724,925.0,6644.0,4.0,3.8577,20.0,19922,7569.0
766,NAUKRI,Mar 2013,16.1,26.0,12.5,0.0016,48.3333,0.5721,29.0,46.0,8.0,0.5578,12.0,1,75.0
767,NAUKRI,Mar 2014,10.58,17.0,8.93,0.0015,48.3333,0.5349,-123.0,204.0,8.0,0.6165,30.0,1,81.0
768,NAUKRI,Mar 2015,-1.91,3.0,-0.9900000000000001,0.0007,27.5,0.3302,-1000.0,1051.0,2.0,1.1792,150.0,1,51.0
769,NAUKRI,Mar 2016,15.78,12.0,7.649999999999999,0.0006,67.3333,0.3886,76.0,2.0,11.0,1.2752,27.0,1,78.0
770,NAUKRI,Mar 2017,-4.84,-1.0,-2.7,0.0006,10.25,0.4325,48.0,165.0,-2.0,1.3157,-230.0,1,213.0
771,NAUKRI,Mar 2018,50.71,22.0,24.5,0.0005,124.0,0.3806,104.0,149.0,42.0,1.6762,13.0,1,253.0
772,NAUKRI,Mar 2019,51.43,1.0,23.28,0.0004,106.5714,0.3609,217.0,59.0,49.0,2.0844,12.0,1,276.0
773,NAUKRI,Mar 2020,-18.75,-27.0,-11.21,0.0351,-4.5714,0.4535,447.0,97.0,-19.0,1.7992,-31.0,77,350.0
774,NAUKRI,Mar 2021,125.71,7.0,26.28,0.012,150.7273,0.1793,-1767.0,2043.0,110.0,4.1829,7.0,65,276.0
775,NAUKRI,Mar 2022,810.6999999999999,28.0,74.71,0.0037,1296.0,0.0776,-470.0,1177.0,991.0,13.3659,1.0,64,707.0
776,NAUKRI,Mar 2023,-2.98,15.0,-0.52,0.0081,12.8889,0.1408,154.0,358.0,-8.0,10.386,-228.0,108,512.0
777,NAUKRI,Mar 2024,23.46,28.0,1.97,0.0081,28.9714,0.0703,-150.0,852.0,44.0,23.4589,49.0,246,702.0
778,NESTLEIND,Dec 2013,12.27,21.0,47.17,0.5021,55.2703,1.4414,1355.0,441.0,12.0,2.4667,42.0,1189,1796.0
779,NESTLEIND,Dec 2014,12.02,21.0,41.77,0.007,151.8571,1.6933,1212.0,432.0,12.0,2.9552,51.0,20,1644.0
780,NESTLEIND,Dec 2015,6.890000000000001,19.0,19.99,0.0064,388.0,1.3432,1028.0,70.0,6.0,2.9344,83.0,18,1098.0
781,NESTLEIND,Dec 2016,10.95,20.0,30.5,0.0101,21.8681,1.3423,1340.0,126.0,10.0,3.4188,61.0,33,1466.0
782,NESTLEIND,Dec 2017,12.24,21.0,35.82,0.0102,24.7174,1.3595,1687.0,131.0,13.0,3.5625,68.0,35,1818.0
783,NESTLEIND,Dec 2018,14.23,23.0,43.75,0.0095,25.6875,1.3961,2000.0,52.0,17.0,3.826,69.0,35,2052.0
784,NESTLEIND,Dec 2019,15.91,24.0,102.61,0.0985,24.5969,1.7244,2378.0,83.0,20.0,1.9979,168.0,189,2295.0
785,NESTLEIND,Dec 2020,15.6,24.0,103.12,0.0728,20.4146,1.6899,2133.0,321.0,22.0,2.1031,93.0,147,2454.0
786,NESTLEIND,Dec 2021,14.37,24.0,108.84,0.1367,17.0792,1.7903,316.0,1920.0,22.0,2.0271,91.0,266,2236.0
787,NESTLEIND,Dec 2022,14.15,22.0,97.23,0.1102,24.6,1.8818,2345.0,392.0,25.0,2.5615,89.0,271,2737.0
788,NESTLEIND,Dec 2023,15.68,23.0,121.96,0.1102,38.5462,2.1301,2465.0,927.0,31.0,2.5615,56.0,271,3392.0
789,NESTLEIND,Mar 2024,16.12,24.0,117.75,0.1033,41.1862,2.3182,2938.0,1237.0,41.0,3.4792,79.0,345,4175.0
790,NHPC,Mar 2013,45.02,65.0,9.64,0.6827,9.4059,0.1023,1516.0,1330.0,2.0,0.2422,28.0,20340,2846.0
791,NHPC,Mar 2014,22.1,59.0,5.779999999999999,0.7371,4.3483,0.1203,2702.0,1122.0,1.0,0.2551,27.0,20819,3824.0
792,NHPC,Mar 2015,34.03,62.0,9.1,0.6692,5.1937,0.1338,3293.0,768.0,2.0,0.2778,27.0,20584,4061.0
793,NHPC,Mar 2016,28.31,57.0,7.470000000000001,0.6301,5.1353,0.133,5225.0,746.0,2.0,0.2858,81.0,19938,5971.0
794,NHPC,Mar 2017,40.36,57.0,11.99,0.6627,6.2921,0.1433,6465.0,1864.0,3.0,0.2828,61.0,19227,8329.0
795,NHPC,Mar 2018,35.91,55.0,9.27,0.6192,5.8799,0.1232,3810.0,886.0,2.0,0.2928,57.0,18602,4696.0
796,NHPC,Mar 2019,31.57,55.0,9.21,0.6191,7.4933,0.1346,2642.0,1182.0,3.0,0.3066,56.0,19066,3824.0
797,NHPC,Mar 2020,33.42,54.0,10.66,0.7401,6.5644,0.1404,6.0,2987.0,3.0,0.3124,52.0,23226,2993.0
798,NHPC,Mar 2021,37.31,55.0,10.89,0.7069,11.0295,0.1319,3463.0,1607.0,3.0,0.329,49.0,23365,5070.0
799,NHPC,Mar 2022,41.27,44.0,10.81,0.7473,8.5222,0.1183,1506.0,3084.0,4.0,0.3476,52.0,26096,4590.0
800,NHPC,Mar 2023,40.17,58.0,11.53,0.7992,14.5832,0.123,514.0,4191.0,4.0,0.368,48.0,29540,4705.0
801,NHPC,Mar 2024,41.82,50.0,10.41,0.8413,11.2434,0.1032,970.0,5968.0,4.0,0.3853,53.0,32561,6938.0
802,NTPC,Mar 2013,17.6,25.0,15.49,0.8668,9.2035,0.4,-337.0,16845.0,13.0,0.9853,38.0,70419,16508.0
803,NTPC,Mar 2014,14.56,25.0,13.06,0.9327,6.9013,0.3914,1022.0,15509.0,12.0,1.0592,42.0,81455,16531.0
804,NTPC,Mar 2015,12.5,22.0,12.17,1.2455,5.3666,0.3639,-1088.0,15977.0,10.0,0.9957,21.0,102252,14889.0
805,NTPC,Mar 2016,14.69,25.0,11.77,1.0857,5.8693,0.3267,4963.0,19162.0,11.0,1.1107,26.0,99424,24125.0
806,NTPC,Mar 2017,13.06,26.0,10.95,1.1629,6.1791,0.33,-4313.0,24480.0,11.0,1.1866,37.0,113773,20167.0
807,NTPC,Mar 2018,11.92,26.0,10.14,1.2557,6.3101,0.3118,-1008.0,20678.0,11.0,1.2561,40.0,130049,19670.0
808,NTPC,Mar 2019,13.99,23.0,12.6,1.5541,4.5545,0.2891,-5377.0,24063.0,14.0,1.1254,44.0,173058,18686.0
809,NTPC,Mar 2020,10.87,29.0,10.02,1.708,4.8596,0.2899,-5738.0,29628.0,12.0,1.201,27.0,202984,23890.0
810,NTPC,Mar 2021,13.42,31.0,11.9,1.6718,4.2351,0.2802,11410.0,21034.0,15.0,1.2967,41.0,210208,32444.0
811,NTPC,Mar 2022,12.78,30.0,12.53,1.5565,4.8177,0.319,18897.0,22891.0,17.0,1.396,41.0,210707,41788.0
812,NTPC,Mar 2023,9.719999999999999,27.0,11.65,1.5162,4.3817,0.394,21007.0,26145.0,17.0,1.5162,42.0,222913,47152.0
813,NTPC,Mar 2024,11.95,29.0,13.27,1.4755,4.605,0.3724,8644.0,32141.0,21.0,1.6573,36.0,237131,40785.0
814,ONGC,Mar 2013,14.81,27.0,15.73,0.1356,101.2169,0.6392,-1346.0,41220.0,19.0,3.5654,34.0,20686,39874.0
815,ONGC,Mar 2014,15.31,28.0,15.49,0.2853,90.2244,0.5358,-10363.0,63633.0,21.0,4.0241,31.0,49113,53270.0
816,ONGC,Mar 2015,11.0,26.0,9.81,0.2989,16.853,0.4763,3892.0,30058.0,14.0,4.2182,44.0,53944,33950.0
817,ONGC,Mar 2016,10.56,32.0,6.619999999999999,0.23,10.675,0.3629,8036.0,38256.0,10.0,4.624,56.0,45500,46292.0
818,ONGC,Mar 2017,10.33,19.0,15.01,0.4117,18.2478,0.6355,1965.0,43815.0,19.0,3.0292,40.0,80029,45780.0
819,ONGC,Mar 2018,8.08,18.0,12.78,0.5223,13.4663,0.7027,-10006.0,66798.0,17.0,3.1794,38.0,106550,56792.0
820,ONGC,Mar 2019,8.05,18.0,15.64,0.4967,14.4571,0.8564,24326.0,37132.0,24.0,3.4489,29.0,107742,61458.0
821,ONGC,Mar 2020,2.89,13.0,5.59,0.6313,7.0887,0.7804,17434.0,53159.0,9.0,3.2608,58.0,129473,70593.0
822,ONGC,Mar 2021,7.03,16.0,9.67,0.6027,11.9598,0.5609,8044.0,39141.0,13.0,3.5132,28.0,133187,47185.0
823,ONGC,Mar 2022,10.03,16.0,19.0,0.4701,15.2161,0.8422,37051.0,41197.0,36.0,4.1256,29.0,121986,78248.0
824,ONGC,Mar 2023,5.18,12.0,11.68,0.5069,9.5699,1.0313,11372.0,74690.0,28.0,4.4618,40.0,142255,86062.0
825,ONGC,Mar 2024,9.66,17.0,16.94,0.4544,11.3613,0.8332,42060.0,57203.0,39.0,5.3588,31.0,153181,99263.0
826,PFC,Mar 2013,25.63,35.0,18.74,5.8899,0.5456,0.1023,-25080.0,22.0,13.0,1.7939,21.0,139473,-25102.0
827,PFC,Mar 2014,25.52,36.0,19.85,5.785,0.5845,0.1102,-22464.0,9.0,17.0,2.085,22.0,159215,-22473.0
828,PFC,Mar 2015,24.03,34.0,18.52,5.7942,0.547,0.1092,-21946.0,491.0,18.0,2.4554,20.0,187795,-21455.0
829,PFC,Mar 2016,22.2,33.0,17.16,5.5696,0.5515,0.1127,-15271.0,1973.0,19.0,2.7294,30.0,200660,-13298.0
830,PFC,Mar 2017,8.110000000000001,19.0,6.069999999999999,5.5094,0.3164,0.1063,1128.0,667.0,7.0,1.3956,59.0,202993,1795.0
831,PFC,Mar 2018,18.09,24.0,22.08,11.0747,0.3894,0.0931,-55739.0,1409.0,20.0,1.5089,31.0,441151,-57148.0
832,PFC,Mar 2019,23.36,33.0,26.82,11.449,0.5163,0.086,-93715.0,13463.0,30.0,1.7849,0.0,539488,-80252.0
833,PFC,Mar 2020,15.24,23.0,19.18,12.0761,0.3456,0.0895,-42221.0,73.0,22.0,1.8712,35.0,596561,-42148.0
834,PFC,Mar 2021,21.93,28.0,25.86,10.8559,0.4457,0.0924,-57402.0,1741.0,36.0,2.3018,22.0,659682,-59143.0
835,PFC,Mar 2022,24.61,31.0,26.18,9.2147,0.5238,0.0964,4357.0,547.0,42.0,2.715,23.0,660476,4904.0
836,PFC,Mar 2023,27.26,34.0,25.17,8.9256,0.5646,0.0867,-76411.0,1694.0,48.0,3.1878,22.0,751158,-74717.0
837,PFC,Mar 2024,28.92,37.0,26.16,8.5219,0.5804,0.0881,-101229.0,3409.0,60.0,3.0651,23.0,861961,-97820.0
838,PIDILITIND,Mar 2013,11.53,15.0,25.68,0.0672,41.5625,1.406,328.0,144.0,8.0,3.2373,31.0,111,472.0
839,PIDILITIND,Mar 2014,10.51,16.0,23.05,0.0236,44.375,1.4628,295.0,99.0,9.0,3.8275,31.0,46,394.0
840,PIDILITIND,Mar 2015,10.61,16.0,22.64,0.0256,50.6875,1.4612,116.0,436.0,10.0,4.451,29.0,58,552.0
841,PIDILITIND,Mar 2016,15.05,22.0,30.59,0.0303,96.4615,1.4435,416.0,491.0,16.0,5.1725,26.0,80,907.0
842,PIDILITIND,Mar 2017,15.36,22.0,24.86,0.0282,98.3571,1.1776,-85.0,879.0,17.0,6.8059,28.0,98,794.0
843,PIDILITIND,Mar 2018,15.89,22.0,27.03,0.035,93.375,1.1691,835.0,39.0,19.0,7.0078,32.0,125,796.0
844,PIDILITIND,Mar 2019,13.11,19.0,22.37,0.0272,57.7308,1.1988,332.0,513.0,18.0,8.1333,36.0,113,845.0
845,PIDILITIND,Mar 2020,15.38,22.0,25.18,0.0646,49.2059,1.1182,1383.0,103.0,22.0,8.7373,32.0,288,1280.0
846,PIDILITIND,Mar 2021,15.44,23.0,20.13,0.0592,47.5676,0.8274,-296.0,1688.0,22.0,10.9667,38.0,331,1392.0
847,PIDILITIND,Mar 2022,12.17,19.0,18.85,0.065,45.119,1.045,397.0,558.0,24.0,12.5569,42.0,416,955.0
848,PIDILITIND,Mar 2023,10.92,17.0,17.87,0.0542,42.5208,1.1232,659.0,899.0,25.0,14.1412,44.0,391,1558.0
849,PIDILITIND,Mar 2024,14.11,22.0,20.78,0.0454,54.3333,1.0254,955.0,1769.0,34.0,16.4843,47.0,382,2724.0
850,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
851,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
852,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
853,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
854,PNB,Mar 2013,11.66,,812.3,10.8333,,5.6265,-1292.0,600.0,28.0,1.236,19.0,6695,-692.0
855,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604.0,302.0,20.0,1.4152,10.0,10108,16906.0
856,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604.0,302.0,20.0,1.4152,10.0,10108,16906.0
857,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604.0,302.0,20.0,1.4152,10.0,10108,16906.0
858,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604.0,302.0,20.0,1.4152,10.0,10108,16906.0
859,PNB,Mar 2014,8.17,,393.36,10.8223,,3.8958,16604.0,302.0,20.0,1.4152,10.0,10108,16906.0
860,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942.0,872.0,18.0,1.5183,18.0,16481,4814.0
861,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942.0,872.0,18.0,1.5183,18.0,16481,4814.0
862,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942.0,872.0,18.0,1.5183,18.0,16481,4814.0
863,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942.0,872.0,18.0,1.5183,18.0,16481,4814.0
864,PNB,Mar 2015,7.24,,223.24,10.4376,,2.559,3942.0,872.0,18.0,1.5183,18.0,16481,4814.0
865,PNB,Mar 2016,-6.909999999999999,,-163.56,12.1221,,1.7122,12815.0,1352.0,-19.0,1.6898,-2.0,26014,14167.0
866,PNB,Mar 2016,-6.909999999999999,,-163.56,12.1221,,1.7122,12815.0,1352.0,-19.0,1.6898,-2.0,26014,14167.0
867,PNB,Mar 2016,-6.909999999999999,,-163.56,12.1221,,1.7122,12815.0,1352.0,-19.0,1.6898,-2.0,26014,14167.0
868,PNB,Mar 2016,-6.909999999999999,,-163.56,12.1221,,1.7122,12815.0,1352.0,-19.0,1.6898,-2.0,26014,14167.0
869,PNB,Mar 2016,-6.909999999999999,,-163.56,12.1221,,1.7122,12815.0,1352.0,-19.0,1.6898,-2.0,26014,14167.0
870,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097.0,159.0,6.0,3.3602,0.0,35497,21938.0
871,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097.0,159.0,6.0,3.3602,0.0,35497,21938.0
872,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097.0,159.0,6.0,3.3602,0.0,35497,21938.0
873,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097.0,159.0,6.0,3.3602,0.0,35497,21938.0
874,PNB,Mar 2017,2.58,,22.21,6.3638,,1.1187,22097.0,159.0,6.0,3.3602,0.0,35497,21938.0
875,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350.0,392.0,-44.0,3.9335,0.0,53777,-1742.0
876,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350.0,392.0,-44.0,3.9335,0.0,53777,-1742.0
877,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350.0,392.0,-44.0,3.9335,0.0,53777,-1742.0
878,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350.0,392.0,-44.0,3.9335,0.0,53777,-1742.0
879,PNB,Mar 2018,-24.86,,-184.37,8.1865,,0.7732,-1350.0,392.0,-44.0,3.9335,0.0,53777,-1742.0
880,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161.0,629.0,-21.0,4.4521,0.0,71859,-33532.0
881,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161.0,629.0,-21.0,4.4521,0.0,71859,-33532.0
882,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161.0,629.0,-21.0,4.4521,0.0,71859,-33532.0
883,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161.0,629.0,-21.0,4.4521,0.0,71859,-33532.0
884,PNB,Mar 2019,-18.31,,-128.45,9.665,,0.6227,-34161.0,629.0,-21.0,4.4521,0.0,71859,-33532.0
885,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131.0,338.0,1.0,4.7304,0.0,67736,-12793.0
886,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131.0,338.0,1.0,4.7304,0.0,67736,-12793.0
887,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131.0,338.0,1.0,4.7304,0.0,67736,-12793.0
888,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131.0,338.0,1.0,4.7304,0.0,67736,-12793.0
889,PNB,Mar 2020,0.88,,6.1,8.5235,,0.6963,-13131.0,338.0,1.0,4.7304,0.0,67736,-12793.0
890,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163.0,787.0,2.0,5.278,0.0,59394,30950.0
891,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163.0,787.0,2.0,5.278,0.0,59394,30950.0
892,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163.0,787.0,2.0,5.278,0.0,59394,30950.0
893,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163.0,787.0,2.0,5.278,0.0,59394,30950.0
894,PNB,Mar 2021,3.29,,30.39,6.6983,,1.1486,30163.0,787.0,2.0,5.278,0.0,59394,30950.0
895,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828.0,1204.0,4.0,5.7994,18.0,52961,20032.0
896,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828.0,1204.0,4.0,5.7994,18.0,52961,20032.0
897,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828.0,1204.0,4.0,5.7994,18.0,52961,20032.0
898,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828.0,1204.0,4.0,5.7994,18.0,52961,20032.0
899,PNB,Mar 2022,5.13,,39.87,5.4036,,1.1614,18828.0,1204.0,4.0,5.7994,18.0,52961,20032.0
900,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860.0,732.0,3.0,6.4811,21.0,53621,22592.0
901,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860.0,732.0,3.0,6.4811,21.0,53621,22592.0
902,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860.0,732.0,3.0,6.4811,21.0,53621,22592.0
903,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860.0,732.0,3.0,6.4811,21.0,53621,22592.0
904,PNB,Mar 2023,3.87,,30.67,4.8956,,1.3,21860.0,732.0,3.0,6.4811,21.0,53621,22592.0
905,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017,-27939.0
906,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017,-27939.0
907,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017,-27939.0
908,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017,-27939.0
909,PNB,Mar 2024,8.4,,61.31999999999999,3.6843,,1.507,-29445.0,1506.0,8.0,5.7435,18.0,55017,-27939.0
910,POWERGRID,Mar 2013,32.97,83.0,16.34,2.6222,4.5414,0.1154,-10394.0,22084.0,5.0,0.5703,31.0,69233,11690.0
911,POWERGRID,Mar 2013,32.97,83.0,16.34,2.6222,4.5414,0.1154,-10394.0,22084.0,5.0,0.5703,31.0,69233,11690.0
912,POWERGRID,Mar 2014,29.24,83.0,13.11,2.4272,4.2077,0.1099,-11416.0,26639.0,5.0,0.6632,30.0,84220,15223.0
913,POWERGRID,Mar 2014,29.24,83.0,13.11,2.4272,4.2077,0.1099,-11416.0,26639.0,5.0,0.6632,30.0,84220,15223.0
914,POWERGRID,Mar 2015,28.77,85.0,13.13,2.5038,3.8368,0.1091,-8385.0,24185.0,5.0,0.7347,21.0,96243,15800.0
915,POWERGRID,Mar 2015,28.77,85.0,13.13,2.5038,3.8368,0.1091,-8385.0,24185.0,5.0,0.7347,21.0,96243,15800.0
916,POWERGRID,Mar 2016,28.85,88.0,13.55,2.4686,3.7043,0.1152,-6568.0,21576.0,6.0,0.8404,20.0,108545,15008.0
917,POWERGRID,Mar 2016,28.85,88.0,13.55,2.4686,3.7043,0.1152,-6568.0,21576.0,6.0,0.8404,20.0,108545,15008.0
918,POWERGRID,Mar 2017,29.0,87.0,14.94,2.3862,3.769,0.1313,-2261.0,23836.0,8.0,0.9531,31.0,118988,21575.0
919,POWERGRID,Mar 2017,29.0,87.0,14.94,2.3862,3.769,0.1313,-2261.0,23836.0,8.0,0.9531,31.0,118988,21575.0
920,POWERGRID,Mar 2018,27.39,87.0,15.07,2.4162,4.0997,0.1329,-2991.0,25701.0,9.0,1.0403,33.0,131503,22710.0
921,POWERGRID,Mar 2018,27.39,87.0,15.07,2.4162,4.0997,0.1329,-2991.0,25701.0,9.0,1.0403,33.0,131503,22710.0
922,POWERGRID,Mar 2019,28.62,77.0,16.98,2.4772,3.2534,0.1417,4544.0,18727.0,11.0,1.1294,43.0,146376,23271.0
923,POWERGRID,Mar 2019,28.62,77.0,16.98,2.4772,3.2534,0.1417,4544.0,18727.0,11.0,1.1294,43.0,146376,23271.0
924,POWERGRID,Mar 2020,29.3,87.0,17.09,2.2918,3.755,0.1471,20006.0,10733.0,12.0,1.2365,47.0,148270,30739.0
925,POWERGRID,Mar 2020,29.3,87.0,17.09,2.2918,3.755,0.1471,20006.0,10733.0,12.0,1.2365,47.0,148270,30739.0
926,POWERGRID,Mar 2021,30.36,88.0,17.21,2.048,4.3854,0.155,20159.0,9244.0,13.0,1.3367,52.0,143232,29403.0
927,POWERGRID,Mar 2021,30.36,88.0,17.21,2.048,4.3854,0.155,20159.0,9244.0,13.0,1.3367,52.0,143232,29403.0
928,POWERGRID,Mar 2022,40.42,86.0,22.07,1.7666,5.0421,0.1659,26877.0,753.0,18.0,1.0931,61.0,134696,26124.0
929,POWERGRID,Mar 2022,40.42,86.0,22.07,1.7666,5.0421,0.1659,26877.0,753.0,18.0,1.0931,61.0,134696,26124.0
930,POWERGRID,Mar 2023,33.81,87.0,18.57,1.5487,4.2214,0.1808,33065.0,7138.0,17.0,1.1903,67.0,128584,40203.0
931,POWERGRID,Mar 2023,33.81,87.0,18.57,1.5487,4.2214,0.1808,33065.0,7138.0,17.0,1.1903,67.0,128584,40203.0
932,POWERGRID,Mar 2024,33.97,87.0,17.87,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516,37290.0
933,POWERGRID,Mar 2024,33.97,87.0,17.87,1.4173,4.603,0.1828,24176.0,13114.0,17.0,0.937,67.0,123516,37290.0
934,RECLTD,Mar 2013,28.11,97.0,21.87,6.1473,1.6422,0.1044,-19907.0,152.0,15.0,1.7761,21.0,107762,-20059.0
935,RECLTD,Mar 2014,27.53,97.0,22.79,6.0651,1.6598,0.1126,-17108.0,136.0,18.0,2.1077,20.0,126173,-17244.0
936,RECLTD,Mar 2015,26.01,94.0,21.31,6.0218,1.6386,0.112,-23747.0,151.0,20.0,2.5402,20.0,150979,-23898.0
937,RECLTD,Mar 2016,23.59,93.0,19.7,5.8565,1.5718,0.1166,-14034.0,756.0,22.0,2.9274,30.0,169212,-13278.0
938,RECLTD,Mar 2017,25.94,92.0,18.75,4.9851,1.6694,0.1158,6704.0,101.0,24.0,1.7049,30.0,167852,6805.0
939,RECLTD,Mar 2018,19.64,85.0,13.66,6.2712,1.4473,0.0935,-32464.0,46.0,17.0,1.65,41.0,204367,-32510.0
940,RECLTD,Mar 2019,22.6,93.0,16.62,7.0703,1.5179,0.0851,-35409.0,457.0,22.0,1.7492,38.0,244249,-35866.0
941,RECLTD,Mar 2020,16.61,87.0,14.05,8.0879,1.3708,0.0863,-32591.0,121.0,19.0,1.7923,44.0,286289,-32712.0
942,RECLTD,Mar 2021,23.56,91.0,19.14,7.5341,1.5022,0.0887,-42651.0,861.0,32.0,2.2159,30.0,329723,-43512.0
943,RECLTD,Mar 2022,25.55,88.0,19.56,6.4903,1.5646,0.0956,-1106.0,287.0,38.0,2.5982,30.0,333043,-819.0
944,RECLTD,Mar 2023,28.28,95.0,19.21,6.5518,1.5867,0.0848,-38303.0,943.0,42.0,2.2074,30.0,380790,-37360.0
945,RECLTD,Mar 2024,29.77,101.0,20.4,6.4249,1.6005,0.0867,-59554.0,1831.0,54.0,2.6339,30.0,445568,-57723.0
946,RELIANCE,Mar 2013,5.27,8.0,11.47,0.5889,11.814,1.0927,9317.0,27601.0,15.0,6.2008,13.0,107219,36918.0
947,RELIANCE,Mar 2014,5.2,8.0,11.35,0.6984,11.4181,1.0109,-29809.0,73070.0,16.0,6.7581,12.0,138761,43261.0
